"","Site","Depth","Temp","Sal","Oxy","Fluor"
"2327","ALOHAJuly",678,5.135,34.145,44.34,NA
"2328","ALOHAJuly",679,5.113,34.15,43.48,0
"2329","ALOHAJuly",680,5.098,34.154,43.9,NA
"2330","ALOHAJuly",681,5.098,34.155,43.29,0
"2331","ALOHAJuly",682,5.1,34.156,43.07,NA
"2332","ALOHAJuly",683,5.103,34.157,43.58,0
"2333","ALOHAJuly",684,5.106,34.158,43.41,0
"2334","ALOHAJuly",685,5.105,34.159,42.91,0
"2335","ALOHAJuly",686,5.099,34.161,43.07,0
"2336","ALOHAJuly",687,5.083,34.165,42.18,NA
"2337","ALOHAJuly",688,5.054,34.165,41.29,0
"2338","ALOHAJuly",689,5.033,34.163,40.65,0
"2339","ALOHAJuly",690,5.023,34.164,40.43,0
"2340","ALOHAJuly",691,5.017,34.168,40.87,NA
"2341","ALOHAJuly",692,5.008,34.172,40.65,0
"2342","ALOHAJuly",693,5.006,34.174,40.1,NA
"2343","ALOHAJuly",694,5.007,34.174,40.6,0
"2344","ALOHAJuly",695,5.006,34.175,39.7,0
"2345","ALOHAJuly",696,4.994,34.177,39.46,0
"2346","ALOHAJuly",697,4.973,34.179,39.21,0
"2347","ALOHAJuly",698,4.964,34.179,38.97,0
"2348","ALOHAJuly",699,4.955,34.18,38.74,NA
"2349","ALOHAJuly",700,4.947,34.179,38.52,0
"2350","ALOHAJuly",701,4.944,34.179,38.29,0
"2351","ALOHAJuly",702,4.938,34.178,38.46,NA
"2352","ALOHAJuly",703,4.926,34.177,37.98,0
"2353","ALOHAJuly",704,4.918,34.177,37.5,0
"2354","ALOHAJuly",705,4.907,34.176,37.01,NA
"2355","ALOHAJuly",706,4.888,34.177,36.78,0
"2356","ALOHAJuly",707,4.876,34.181,35.88,0
"2357","ALOHAJuly",708,4.862,34.18,35.53,0
"2358","ALOHAJuly",709,4.838,34.18,35.18,0
"2359","ALOHAJuly",711,4.832,34.181,34.54,0
"2360","ALOHAJuly",712,4.833,34.188,34.31,0
"2361","ALOHAJuly",713,4.799,34.196,34.32,NA
"2362","ALOHAJuly",714,4.792,34.197,33.68,0
"2363","ALOHAJuly",715,4.792,34.194,33.51,0
"2364","ALOHAJuly",716,4.784,34.194,33.97,0
"2365","ALOHAJuly",718,4.789,34.197,33.97,0
"2366","ALOHAJuly",719,4.81,34.209,33.98,0
"2367","ALOHAJuly",721,4.791,34.209,33.98,NA
"2368","ALOHAJuly",722,4.819,34.219,34.4,0
"2369","ALOHAJuly",723,4.797,34.223,34.38,0
"2370","ALOHAJuly",724,4.797,34.222,34.15,0
"2371","ALOHAJuly",725,4.818,34.223,34.32,0
"2372","ALOHAJuly",726,4.8,34.222,34.07,0
"2373","ALOHAJuly",727,4.784,34.221,33.14,0
"2374","ALOHAJuly",729,4.761,34.22,33.57,0
"2375","ALOHAJuly",730,4.756,34.226,33.33,NA
"2376","ALOHAJuly",732,4.727,34.233,32.69,0
"2377","ALOHAJuly",733,4.697,34.233,32.26,0
"2378","ALOHAJuly",734,4.713,34.233,32.69,0
"2379","ALOHAJuly",735,4.706,34.233,32.19,0
"2380","ALOHAJuly",737,4.687,34.233,31.51,NA
"2381","ALOHAJuly",738,4.665,34.232,31.27,0
"2382","ALOHAJuly",740,4.651,34.232,31.28,0
"2383","ALOHAJuly",741,4.651,34.233,31.05,0
"2384","ALOHAJuly",742,4.654,34.233,30.89,0
"2385","ALOHAJuly",743,4.649,34.232,30.51,0
"2386","ALOHAJuly",744,4.646,34.232,30.68,0
"2387","ALOHAJuly",745,4.63,34.232,30.01,0
"2388","ALOHAJuly",746,4.61,34.233,28.67,NA
"2389","ALOHAJuly",747,4.581,34.236,28.97,0
"2390","ALOHAJuly",748,4.576,34.237,28.48,0
"2391","ALOHAJuly",749,4.572,34.238,28.49,NA
"2392","ALOHAJuly",750,4.57,34.238,28.59,0
"2393","ALOHAJuly",751,4.57,34.237,28.52,0
"2394","ALOHAJuly",752,4.568,34.24,28.63,0
"2395","ALOHAJuly",753,4.568,34.24,28.88,0
"2396","ALOHAJuly",754,4.568,34.241,29,0
"2397","ALOHAJuly",755,4.568,34.242,29,0
"2398","ALOHAJuly",756,4.568,34.244,29.21,NA
"2399","ALOHAJuly",757,4.567,34.245,29.26,0
"2400","ALOHAJuly",758,4.568,34.244,29.23,NA
"2401","ALOHAJuly",759,4.57,34.244,29.12,0
"2402","ALOHAJuly",761,4.567,34.241,29.51,0
"2403","ALOHAJuly",762,4.577,34.246,30.19,0
"2404","ALOHAJuly",764,4.574,34.249,29.51,NA
"2405","ALOHAJuly",765,4.568,34.249,29.95,0
"2406","ALOHAJuly",766,4.563,34.249,29.61,NA
"2407","ALOHAJuly",767,4.56,34.249,29.71,0
"2408","ALOHAJuly",768,4.56,34.249,29.71,0
"2409","ALOHAJuly",769,4.56,34.249,29.46,0
"2410","ALOHAJuly",770,4.559,34.249,29.89,0
"2411","ALOHAJuly",771,4.557,34.249,29.22,0
"2412","ALOHAJuly",772,4.552,34.249,28.97,0
"2413","ALOHAJuly",773,4.546,34.249,28.97,NA
"2414","ALOHAJuly",774,4.544,34.249,28.72,0
"2415","ALOHAJuly",776,4.532,34.252,28.73,0
"2416","ALOHAJuly",777,4.512,34.257,28.06,0
"2417","ALOHAJuly",778,4.511,34.257,28.5,0
"2418","ALOHAJuly",779,4.512,34.256,27.84,0
"2419","ALOHAJuly",780,4.506,34.258,27.84,0
"2420","ALOHAJuly",781,4.497,34.258,27.41,0
"2421","ALOHAJuly",782,4.493,34.259,27.41,NA
"2422","ALOHAJuly",784,4.489,34.261,28.11,0
"2423","ALOHAJuly",785,4.485,34.263,28.12,NA
"2424","ALOHAJuly",786,4.482,34.266,28.13,0
"2425","ALOHAJuly",787,4.481,34.268,28.57,0
"2426","ALOHAJuly",789,4.479,34.27,29,0
"2427","ALOHAJuly",790,4.473,34.271,28.32,0
"2428","ALOHAJuly",791,4.465,34.273,28.07,NA
"2429","ALOHAJuly",792,4.456,34.276,28.07,0
"2430","ALOHAJuly",793,4.446,34.277,27.83,0
"2431","ALOHAJuly",794,4.44,34.277,27.84,0
"2432","ALOHAJuly",795,4.432,34.278,27.16,0
"2433","ALOHAJuly",796,4.425,34.279,27.17,0
"2434","ALOHAJuly",797,4.422,34.28,26.75,0
"2435","ALOHAJuly",798,4.42,34.28,26.75,0
"2436","ALOHAJuly",799,4.418,34.281,27.45,0
"2437","ALOHAJuly",800,4.417,34.281,27.45,0
"2438","ALOHAJuly",801,4.416,34.282,27.46,0
"2439","ALOHAJuly",802,4.415,34.282,27.03,0
"2440","ALOHAJuly",803,4.412,34.283,27.03,0
"2441","ALOHAJuly",804,4.405,34.285,27.73,0
"2442","ALOHAJuly",805,4.396,34.287,27.3,0
"2443","ALOHAJuly",806,4.392,34.29,27.3,0
"2444","ALOHAJuly",807,4.395,34.291,28,0
"2445","ALOHAJuly",808,4.399,34.292,28.01,0
"2446","ALOHAJuly",809,4.401,34.292,28.45,0
"2447","ALOHAJuly",810,4.401,34.293,28.89,0
"2448","ALOHAJuly",811,4.398,34.294,28.2,0
"2449","ALOHAJuly",812,4.393,34.294,27.94,0
"2450","ALOHAJuly",813,4.386,34.294,28.38,0
"2451","ALOHAJuly",814,4.382,34.294,27.69,0
"2452","ALOHAJuly",815,4.377,34.295,27.45,0
"2453","ALOHAJuly",816,4.371,34.297,27.45,0
"2454","ALOHAJuly",817,4.36,34.298,26.77,0
"2455","ALOHAJuly",818,4.351,34.298,26.78,0
"2456","ALOHAJuly",819,4.333,34.299,26.34,0
"2457","ALOHAJuly",820,4.325,34.301,25.91,0
"2458","ALOHAJuly",821,4.322,34.301,26.62,0
"2459","ALOHAJuly",822,4.319,34.306,27.33,0
"2460","ALOHAJuly",823,4.321,34.31,27.34,0
"2461","ALOHAJuly",824,4.315,34.312,27.34,0
"2462","ALOHAJuly",825,4.308,34.313,27.35,NA
"2463","ALOHAJuly",826,4.306,34.314,26.91,0
"2464","ALOHAJuly",827,4.314,34.311,26.91,NA
"2465","ALOHAJuly",828,4.32,34.309,27.18,0
"2466","ALOHAJuly",829,4.313,34.312,27.18,NA
"2467","ALOHAJuly",830,4.312,34.313,27.44,0
"2468","ALOHAJuly",831,4.309,34.314,26.99,0
"2469","ALOHAJuly",832,4.304,34.316,27.7,0
"2470","ALOHAJuly",833,4.297,34.319,28.4,0
"2471","ALOHAJuly",834,4.297,34.321,27.96,NA
"2472","ALOHAJuly",836,4.299,34.321,27.97,NA
"2473","ALOHAJuly",837,4.297,34.323,28.68,0
"2474","ALOHAJuly",838,4.295,34.324,28.69,NA
"2475","ALOHAJuly",839,4.293,34.325,28.69,0
"2476","ALOHAJuly",840,4.292,34.325,28.7,0
"2477","ALOHAJuly",842,4.292,34.325,28.7,0
"2478","ALOHAJuly",844,4.292,34.325,28.7,0
"2479","ALOHAJuly",845,4.291,34.325,28.7,NA
"2480","ALOHAJuly",846,4.286,34.326,28.71,0
"2481","ALOHAJuly",847,4.284,34.327,28.72,NA
"2482","ALOHAJuly",848,4.282,34.327,28.72,0
"2483","ALOHAJuly",849,4.281,34.328,28.73,0
"2484","ALOHAJuly",850,4.279,34.328,28.73,0
"2485","ALOHAJuly",851,4.279,34.329,29.18,0
"2486","ALOHAJuly",852,4.277,34.329,28.74,NA
"2487","ALOHAJuly",853,4.275,34.329,28.49,0
"2488","ALOHAJuly",855,4.273,34.33,29.2,0
"2489","ALOHAJuly",856,4.273,34.33,28.5,NA
"2490","ALOHAJuly",857,4.272,34.33,28.5,0
"2491","ALOHAJuly",858,4.271,34.33,28.51,0
"2492","ALOHAJuly",859,4.268,34.33,28.51,0
"2493","ALOHAJuly",860,4.266,34.331,28.07,0
"2494","ALOHAJuly",861,4.265,34.331,28.07,0
"2495","ALOHAJuly",862,4.259,34.331,28.78,0
"2496","ALOHAJuly",863,4.254,34.332,28.34,NA
"2497","ALOHAJuly",864,4.25,34.333,27.89,NA
"2498","ALOHAJuly",865,4.245,34.335,28.16,0
"2499","ALOHAJuly",867,4.241,34.336,28.87,NA
"2500","ALOHAJuly",868,4.233,34.342,29.37,0
"2501","ALOHAJuly",869,4.229,34.344,28.7,0
"2502","ALOHAJuly",870,4.229,34.345,29.42,0
"2503","ALOHAJuly",871,4.228,34.346,30.13,NA
"2504","ALOHAJuly",872,4.226,34.347,29.68,0
"2505","ALOHAJuly",873,4.226,34.348,29.69,NA
"2506","ALOHAJuly",874,4.226,34.348,30.18,0
"2507","ALOHAJuly",875,4.224,34.349,29.95,NA
"2508","ALOHAJuly",877,4.222,34.351,30.22,0
"2509","ALOHAJuly",878,4.222,34.351,30.22,0
"2510","ALOHAJuly",879,4.222,34.351,30.26,NA
"2511","ALOHAJuly",880,4.222,34.351,30.75,0
"2512","ALOHAJuly",881,4.221,34.351,31.01,NA
"2513","ALOHAJuly",882,4.22,34.352,31.02,0
"2514","ALOHAJuly",883,4.215,34.354,31.28,NA
"2515","ALOHAJuly",884,4.208,34.358,31.64,0
"2516","ALOHAJuly",885,4.202,34.361,31.55,0
"2517","ALOHAJuly",886,4.201,34.361,31.56,0
"2518","ALOHAJuly",887,4.197,34.362,32.28,0
"2519","ALOHAJuly",888,4.192,34.364,32.28,0
"2520","ALOHAJuly",890,4.19,34.364,32.29,0
"2521","ALOHAJuly",891,4.187,34.364,32.3,NA
"2522","ALOHAJuly",892,4.177,34.367,32.08,NA
"2523","ALOHAJuly",893,4.179,34.366,32.22,0
"2524","ALOHAJuly",894,4.175,34.367,32.59,0
"2525","ALOHAJuly",895,4.173,34.367,32.59,0
"2526","ALOHAJuly",897,4.172,34.367,32.14,0
"2527","ALOHAJuly",898,4.171,34.368,32.14,NA
"2528","ALOHAJuly",899,4.168,34.369,32.4,0
"2529","ALOHAJuly",901,4.155,34.373,32.77,0
"2530","ALOHAJuly",902,4.145,34.376,32.69,NA
"2531","ALOHAJuly",903,4.139,34.377,33.43,0
"2532","ALOHAJuly",905,4.138,34.378,32.97,NA
"2533","ALOHAJuly",906,4.135,34.379,32.97,0
"2534","ALOHAJuly",907,4.133,34.38,33.7,NA
"2535","ALOHAJuly",908,4.133,34.38,33.25,0
"2536","ALOHAJuly",909,4.132,34.381,33.26,NA
"2537","ALOHAJuly",910,4.131,34.382,33.99,0
"2538","ALOHAJuly",911,4.131,34.383,33.53,0
"2539","ALOHAJuly",912,4.128,34.384,33.99,0
"2540","ALOHAJuly",913,4.128,34.385,34.26,0
"2541","ALOHAJuly",914,4.127,34.385,33.54,NA
"2542","ALOHAJuly",915,4.122,34.386,34.27,0
"2543","ALOHAJuly",916,4.12,34.386,34.27,0
"2544","ALOHAJuly",918,4.115,34.387,34.27,0
"2545","ALOHAJuly",919,4.112,34.387,34.06,0
"2546","ALOHAJuly",920,4.111,34.388,34.2,0
"2547","ALOHAJuly",921,4.109,34.388,34.11,0
"2548","ALOHAJuly",922,4.105,34.389,34.11,0
"2549","ALOHAJuly",923,4.105,34.389,34.37,0
"2550","ALOHAJuly",925,4.105,34.389,34.38,NA
"2551","ALOHAJuly",926,4.105,34.389,34.65,0
"2552","ALOHAJuly",927,4.1,34.392,34.78,NA
"2553","ALOHAJuly",928,4.097,34.394,34.46,0
"2554","ALOHAJuly",929,4.096,34.393,34.72,0
"2555","ALOHAJuly",930,4.098,34.395,35.46,0
"2556","ALOHAJuly",931,4.098,34.397,36.19,0
"2557","ALOHAJuly",932,4.097,34.398,35.72,0
"2558","ALOHAJuly",933,4.096,34.398,35.73,0
"2559","ALOHAJuly",934,4.094,34.4,36.23,NA
"2560","ALOHAJuly",935,4.091,34.4,36,0
"2561","ALOHAJuly",936,4.09,34.401,36.73,NA
"2562","ALOHAJuly",937,4.089,34.401,36.27,0
"2563","ALOHAJuly",938,4.089,34.402,36.28,0
"2564","ALOHAJuly",939,4.088,34.402,36.54,0
"2565","ALOHAJuly",940,4.087,34.402,36.55,0
"2566","ALOHAJuly",941,4.082,34.404,36.81,0
"2567","ALOHAJuly",942,4.077,34.406,36.82,0
"2568","ALOHAJuly",943,4.08,34.408,37.55,NA
"2569","ALOHAJuly",944,4.079,34.407,37.1,0
"2570","ALOHAJuly",945,4.08,34.407,37.84,NA
"2571","ALOHAJuly",946,4.081,34.408,37.84,0
"2572","ALOHAJuly",947,4.082,34.409,37.84,0
"2573","ALOHAJuly",949,4.087,34.411,37.84,0
"2574","ALOHAJuly",950,4.077,34.411,37.85,NA
"2575","ALOHAJuly",951,4.054,34.411,37.85,0
"2576","ALOHAJuly",952,4.041,34.413,37.87,0
"2577","ALOHAJuly",953,4.04,34.413,37.43,NA
"2578","ALOHAJuly",954,4.043,34.412,38.18,0
"2579","ALOHAJuly",955,4.038,34.413,37.71,0
"2580","ALOHAJuly",956,4.033,34.413,37.71,0
"2581","ALOHAJuly",958,4.033,34.413,38.44,0
"2582","ALOHAJuly",959,4.036,34.414,37.98,NA
"2583","ALOHAJuly",960,4.036,34.414,37.99,0
"2584","ALOHAJuly",961,4.034,34.415,38.74,NA
"2585","ALOHAJuly",962,4.032,34.415,38.74,0
"2586","ALOHAJuly",963,4.032,34.416,38.75,NA
"2587","ALOHAJuly",964,4.032,34.417,38.28,0
"2588","ALOHAJuly",966,4.023,34.417,38.28,0
"2589","ALOHAJuly",967,4.012,34.416,39.02,0
"2590","ALOHAJuly",968,4.007,34.417,39.03,0
"2591","ALOHAJuly",969,4.004,34.417,39.04,0
"2592","ALOHAJuly",970,4.003,34.418,39.06,0
"2593","ALOHAJuly",971,4.001,34.418,39.07,0
"2594","ALOHAJuly",972,3.997,34.418,39.08,0
"2595","ALOHAJuly",973,3.992,34.418,38.61,NA
"2596","ALOHAJuly",974,3.989,34.418,38.61,0
"2597","ALOHAJuly",975,3.986,34.419,39.36,0
"2598","ALOHAJuly",976,3.984,34.419,38.89,0
"2599","ALOHAJuly",977,3.982,34.419,38.9,0
"2600","ALOHAJuly",978,3.981,34.419,39.17,0
"2601","ALOHAJuly",979,3.979,34.42,39.18,NA
"2602","ALOHAJuly",980,3.978,34.42,39.46,0
"2603","ALOHAJuly",981,3.976,34.421,39.73,0
"2604","ALOHAJuly",982,3.974,34.421,39.26,0
"2605","ALOHAJuly",983,3.971,34.422,39.52,0
"2606","ALOHAJuly",984,3.967,34.423,39.79,0
"2607","ALOHAJuly",986,3.961,34.424,40.54,0
"2608","ALOHAJuly",987,3.952,34.426,40.81,0
"2609","ALOHAJuly",988,3.948,34.43,40.82,0
"2610","ALOHAJuly",989,3.947,34.433,41.58,0
"2611","ALOHAJuly",990,3.947,34.433,41.05,0
"2612","ALOHAJuly",991,3.944,34.429,41.66,0
"2613","ALOHAJuly",992,3.943,34.431,41.66,0
"2614","ALOHAJuly",993,3.955,34.437,42.41,0
"2615","ALOHAJuly",994,3.95,34.438,42.41,0
"2616","ALOHAJuly",996,3.945,34.438,42.42,0
"2617","ALOHAJuly",997,3.944,34.438,42.1,0
"2618","ALOHAJuly",998,3.944,34.438,42.71,0
"2619","ALOHAJuly",999,3.94,34.439,42.71,0
"2620","ALOHAJuly",1000,3.939,34.44,42.86,0
"2621","ALOHAJuly",1001,3.938,34.441,42.91,NA
"2622","ALOHAJuly",1002,3.939,34.441,43.01,NA
"2623","ALOHAJuly",1003,3.94,34.442,43.33,NA
"2624","ALOHAJuly",1004,3.942,34.443,43.39,NA
"2625","ALOHAJuly",1005,3.943,34.443,43.5,NA
"2626","ALOHAJuly",1006,3.945,34.443,43.51,NA
"2627","ALOHAJuly",1007,3.945,34.444,43.51,NA
"2628","ALOHAJuly",1008,3.944,34.443,43.33,NA
"2629","ALOHAJuly",1009,3.946,34.444,43.67,NA
"2630","ALOHAJuly",1010,3.946,34.444,43.24,NA
"2631","ALOHA",1,25.99,35.083,221.565,0.1627
"2632","ALOHA",2,26.996,35.389,211.37,NA
"2633","ALOHA",3,25.949,35.084,238.335,NA
"2634","ALOHA",4,25.9225,35.084,214.57,NA
"2635","ALOHA",5,25.848,35.083,213.46,NA
"2636","ALOHA",6,25.8485,35.083,213.73,0.1667
"2637","ALOHA",7,25.8475,35.083,213.435,0.17535
"2638","ALOHA",8,25.808,35.082,213.82,0.16335
"2639","ALOHA",9,25.762,35.081,214.01,0.1724
"2640","ALOHA",10,25.7485,35.0825,213.8,0.14785
"2641","ALOHA",11,25.75,35.0815,213.935,0.15775
"2642","ALOHA",12,25.737,35.0835,214.02,0.1703
"2643","ALOHA",13,25.731,35.0865,213.84,0.16205
"2644","ALOHA",14,25.713,35.087,213.785,0.17215
"2645","ALOHA",15,25.711,35.0905,214.18,0.17685
"2646","ALOHA",16,25.6875,35.0925,214.125,0.1814
"2647","ALOHA",17,25.6565,35.092,214.82,0.17545
"2648","ALOHA",18,25.648,35.093,214.535,0.1737
"2649","ALOHA",19,25.6345,35.094,214.535,0.2009
"2650","ALOHA",20,25.6285,35.0945,214.215,0.18905
"2651","ALOHA",21,25.6265,35.094,214.39,0.1665
"2652","ALOHA",22,25.6225,35.095,214.46,0.15895
"2653","ALOHA",23,25.62,35.0945,214.495,0.18885
"2654","ALOHA",24,25.6155,35.0945,214.545,0.1788
"2655","ALOHA",25,25.605,35.094,214.61,0.17945
"2656","ALOHA",26,25.6,35.0935,214.635,0.187
"2657","ALOHA",27,25.586,35.092,214.755,0.1852
"2658","ALOHA",28,25.532,35.0915,215.195,0.183
"2659","ALOHA",29,25.47,35.088,215.575,0.1703
"2660","ALOHA",30,25.4305,35.0845,215.87,0.1878
"2661","ALOHA",31,25.299,35.075,216.48,0.22705
"2662","ALOHA",32,25.1415,35.0675,218.365,0.1992
"2663","ALOHA",33,25.134,35.0665,219.37,0.2046
"2664","ALOHA",34,25.094,35.0645,219.535,0.21245
"2665","ALOHA",35,25.575,35.312,223.98,NA
"2666","ALOHA",36,25.012,35.0595,220.04,0.2235
"2667","ALOHA",37,24.788,35.051,221.975,0.245
"2668","ALOHA",38,24.7395,35.0485,222.665,0.245
"2669","ALOHA",39,24.6985,35.052,222.885,0.2422
"2670","ALOHA",40,24.657,35.0535,222.38,0.32575
"2671","ALOHA",41,24.6475,35.0525,222.6,0.22995
"2672","ALOHA",42,24.6335,35.0515,222.305,0.24215
"2673","ALOHA",43,24.6225,35.0515,222.455,0.2638
"2674","ALOHA",44,24.6175,35.052,222.49,0.2573
"2675","ALOHA",45,24.6055,35.0515,222.175,0.2752
"2676","ALOHA",46,24.5715,35.053,222.235,0.26395
"2677","ALOHA",47,24.535,35.052,222.71,0.24965
"2678","ALOHA",48,24.4645,35.0525,222.89,0.26045
"2679","ALOHA",49,24.432,35.054,221.81,0.24885
"2680","ALOHA",50,24.423,35.0545,222.04,0.24505
"2681","ALOHA",51,24.404,35.056,222.18,0.24505
"2682","ALOHA",52,24.385,35.0555,222.315,0.26015
"2683","ALOHA",53,24.39,35.309,228.04,NA
"2684","ALOHA",54,24.329,35.0565,221.985,0.25675
"2685","ALOHA",55,24.291,35.0615,221.88,0.2542
"2686","ALOHA",56,24.2915,35.061,221.795,0.24125
"2687","ALOHA",57,24.281,35.313,227.17,NA
"2688","ALOHA",58,24.2665,35.064,221.285,0.28095
"2689","ALOHA",59,24.249,35.066,221.925,0.2838
"2690","ALOHA",60,24.233,35.0665,221.495,0.28825
"2691","ALOHA",61,24.195,35.316,227.94,NA
"2692","ALOHA",62,24.2045,35.0665,222.57,0.30175
"2693","ALOHA",63,24.1645,35.069,222.175,0.3093
"2694","ALOHA",64,24.145,35.0715,221.33,0.3152
"2695","ALOHA",65,24.137,35.073,221.585,0.33765
"2696","ALOHA",66,24.1275,35.0775,222.09,0.34435
"2697","ALOHA",67,24.114,35.079,221.445,0.33865
"2698","ALOHA",68,24.091,35.081,221.24,0.35905
"2699","ALOHA",69,24.07,35.081,220.585,0.3699
"2700","ALOHA",70,24.0625,35.0795,220.3,0.36515
"2701","ALOHA",71,24.0565,35.08,220.97,0.36655
"2702","ALOHA",72,24.0425,35.0795,220.82,0.36
"2703","ALOHA",73,23.779,35.319,225.29,NA
"2704","ALOHA",74,24.013,35.078,220.435,0.37655
"2705","ALOHA",75,24.006,35.077,220.055,0.38965
"2706","ALOHA",76,23.9995,35.0775,220.125,0.38895
"2707","ALOHA",77,23.9875,35.077,220.39,0.3871
"2708","ALOHA",78,23.9625,35.0755,219.76,0.38545
"2709","ALOHA",79,23.945,35.075,219.945,0.40765
"2710","ALOHA",80,23.9335,35.0755,219.87,0.4134
"2711","ALOHA",81,23.906,35.0775,219.8,0.41205
"2712","ALOHA",82,23.897,35.0775,219.745,0.4209
"2713","ALOHA",83,23.892,35.0765,219.48,0.44925
"2714","ALOHA",84,23.8745,35.0785,219.445,0.41995
"2715","ALOHA",85,23.8655,35.081,219.735,0.41525
"2716","ALOHA",86,23.8615,35.0815,219.435,0.4316
"2717","ALOHA",87,23.8455,35.0815,219.065,0.4701
"2718","ALOHA",88,23.8295,35.0905,218.59,0.4625
"2719","ALOHA",89,23.8265,35.0965,218.355,0.4824
"2720","ALOHA",90,23.8355,35.114,218.335,0.50215
"2721","ALOHA",91,23.834,35.116,217.8,0.56005
"2722","ALOHA",92,23.821,35.1205,217.815,0.5566
"2723","ALOHA",93,23.808,35.146,217.09,0.5514
"2724","ALOHA",94,23.8015,35.1485,216.415,0.54105
"2725","ALOHA",95,23.7995,35.1495,216.77,0.5611
"2726","ALOHA",96,23.206,35.316,220.39,NA
"2727","ALOHA",97,23.7555,35.158,216.805,0.6082
"2728","ALOHA",98,23.057,35.319,219.48,NA
"2729","ALOHA",99,23.6655,35.168,215.645,0.66015
"2730","ALOHA",100,23.687,35.1655,215.67,0.6791
"2731","ALOHA",101,23.6425,35.165,215.425,0.74885
"2732","ALOHA",102,23.557,35.1705,214.94,0.7437
"2733","ALOHA",103,23.5305,35.1775,214.73,0.7545
"2734","ALOHA",104,23.5365,35.1755,214.44,0.73615
"2735","ALOHA",105,23.528,35.1795,214.555,0.7455
"2736","ALOHA",106,23.5065,35.178,214.265,0.7561
"2737","ALOHA",107,22.762,35.321,217.34,NA
"2738","ALOHA",108,23.4455,35.1865,213.86,0.76035
"2739","ALOHA",109,23.429,35.189,213.755,0.7721
"2740","ALOHA",110,23.406,35.1915,213.68,0.82095
"2741","ALOHA",111,22.648,35.323,216.04,NA
"2742","ALOHA",112,23.355,35.196,213.525,0.79165
"2743","ALOHA",113,23.294,35.205,213.365,0.81805
"2744","ALOHA",114,23.244,35.211,212.365,0.86165
"2745","ALOHA",115,23.192,35.218,211.61,0.8469
"2746","ALOHA",116,23.149,35.2185,211.5,0.8528
"2747","ALOHA",117,23.09,35.225,210.85,0.85175
"2748","ALOHA",118,23.066,35.2255,210.015,0.88995
"2749","ALOHA",119,23.0625,35.226,210.4,0.8622
"2750","ALOHA",120,23.053,35.225,210.435,0.83045
"2751","ALOHA",121,23.033,35.2255,210.22,0.8055
"2752","ALOHA",122,22.9975,35.2275,209.835,0.7939
"2753","ALOHA",123,22.951,35.229,209.745,0.77775
"2754","ALOHA",124,22.9075,35.232,209.18,0.71905
"2755","ALOHA",125,22.865,35.233,209.215,0.71005
"2756","ALOHA",126,22.825,35.2295,209.02,0.74435
"2757","ALOHA",127,22.7885,35.2365,208.635,0.73275
"2758","ALOHA",128,22.7295,35.2425,208.375,0.72035
"2759","ALOHA",129,22.731,35.24,208.145,0.6817
"2760","ALOHA",130,22.6985,35.238,208.675,0.63185
"2761","ALOHA",131,22.61,35.24,207.995,0.6277
"2762","ALOHA",132,22.5755,35.2385,207.52,0.6195
"2763","ALOHA",133,22.546,35.2365,207.35,0.5909
"2764","ALOHA",134,22.5275,35.238,207.695,0.54435
"2765","ALOHA",135,22.4785,35.237,207.49,0.5863
"2766","ALOHA",136,22.3915,35.236,207.01,0.5524
"2767","ALOHA",137,22.3375,35.236,206.49,0.5317
"2768","ALOHA",138,22.2865,35.236,205.89,0.5272
"2769","ALOHA",139,22.2775,35.2345,205.74,0.4932
"2770","ALOHA",140,22.2235,35.2335,205.775,0.4815
"2771","ALOHA",141,22.211,35.231,205.855,0.49975
"2772","ALOHA",142,22.077,35.2245,205.87,0.45785
"2773","ALOHA",143,21.618,35.307,206.73,NA
"2774","ALOHA",144,22.0095,35.2265,204.92,0.3975
"2775","ALOHA",145,22.397,35.144,202.98,NA
"2776","ALOHA",146,21.589,35.306,206.71,NA
"2777","ALOHA",147,21.9645,35.2245,204.46,0.4332
"2778","ALOHA",148,21.951,35.2245,204.62,0.44055
"2779","ALOHA",149,21.933,35.2235,204.565,0.41555
"2780","ALOHA",150,21.924,35.2225,204.49,0.4181
"2781","ALOHA",151,21.894,35.2195,204.28,0.43775
"2782","ALOHA",152,21.8255,35.215,204.07,0.42655
"2783","ALOHA",153,21.7755,35.2105,204.095,0.4011
"2784","ALOHA",154,21.7215,35.208,203.38,0.3629
"2785","ALOHA",155,21.7205,35.2065,203.695,0.33765
"2786","ALOHA",156,21.7155,35.2055,203.7,0.36225
"2787","ALOHA",157,21.672,35.2035,203.69,0.36285
"2788","ALOHA",158,22.154,35.139,202.3,NA
"2789","ALOHA",159,21.632,35.199,203.03,0.33535
"2790","ALOHA",160,21.5725,35.1945,203.19,0.3358
"2791","ALOHA",161,21.5565,35.192,203.295,0.3329
"2792","ALOHA",162,21.5585,35.191,203.505,0.32345
"2793","ALOHA",163,21.5385,35.185,203.165,0.32725
"2794","ALOHA",164,21.439,35.189,202.82,0.3017
"2795","ALOHA",165,21.878,35.132,201.09,NA
"2796","ALOHA",166,21.401,35.1865,203,0.28195
"2797","ALOHA",167,20.873,35.239,204.44,NA
"2798","ALOHA",168,21.3055,35.176,202.555,0.2734
"2799","ALOHA",169,20.737,35.227,203.7,NA
"2800","ALOHA",170,21.2305,35.164,203.005,0.26015
"2801","ALOHA",171,21.072,35.156,202.655,0.24035
